qseqid	sseqid	evalue	bitscore	qstart	qend	sstart	send	pident	qcov	scov
CM057402.1.g8104.t1	5061.CADANGAP00012562	8.34e-169	488.0	1	250	33	282	92.8	100.0	37.0
CM057402.1.g8105.t1	5061.CADANGAP00012561	7.53e-272	752.0	1	439	1	521	75.9	100.0	100.0
CM057402.1.g8106.t1	5061.CADANGAP00012560	0.0	1179.0	1	623	28	649	97.4	100.0	95.8
CM057402.1.g8107.t1	5061.CADANGAP00009216	0.0	1278.0	1	678	1	694	97.0	100.0	100.0
CM057402.1.g8108.t1	5061.CADANGAP00009215	5.16e-250	688.0	1	371	1	371	99.5	100.0	100.0
CM057402.1.g8109.t1	5061.CADANGAP00009214	3e-229	633.0	1	345	1	345	100.0	100.0	100.0
CM057402.1.g8110.t1	40384.G7XFF2	2.91e-245	677.0	1	390	1	390	99.2	100.0	100.0
CM057402.1.g8111.t1	5061.CADANGAP00009212	1.47e-286	787.0	7	421	64	478	100.0	98.6	86.8
CM057402.1.g8112.t1	5061.CADANGAP00009211	0.0	1831.0	1	970	1	970	99.6	100.0	100.0
CM057402.1.g8113.t1	40384.G7XFF5	0.0	2660.0	1	1415	1	1415	99.6	100.0	100.0
CM057402.1.g8114.t1	5061.CADANGAP00009208	0.0	984.0	1	533	1	533	100.0	100.0	100.0
CM057402.1.g8115.t1	5061.CADANGAP00009207	5.22e-297	834.0	194	791	1	600	95.7	75.6	100.0
CM057402.1.g8116.t1	5061.CADANGAP00009206	1.51e-264	733.0	1	483	1	455	92.5	100.0	100.0
CM057402.1.g8117.t1	5061.CADANGAP00009205	0.0	4050.0	1	2091	1	2091	99.5	100.0	100.0
CM057402.1.g8118.t1	5061.CADANGAP00009204	0.0	1279.0	1	657	1	657	100.0	100.0	100.0
CM057402.1.g8119.t1	40384.G7XFG1	0.0	1187.0	1	672	1	673	91.9	100.0	100.0
CM057402.1.g8120.t1	5061.CADANGAP00009201	1.39e-174	489.0	1	280	1	280	99.3	100.0	100.0
CM057402.1.g8121.t1	5061.CADANGAP00009200	2.05e-231	638.0	1	349	1	320	90.8	100.0	100.0
CM057402.1.g8122.t1	40384.G7XFG4	0.0	1025.0	1	555	1	555	95.1	100.0	100.0
CM057402.1.g8123.t1	5061.CADANGAP00009198	0.0	1112.0	35	592	1	558	99.1	94.3	100.0
CM057402.1.g8124.t1	40384.G7XFG6	7.43e-291	803.0	2	517	1	515	89.9	99.8	100.0
CM057402.1.g8125.t1	40384.G7XFG7	7.98e-247	682.0	1	402	1	403	97.0	100.0	100.0
CM057402.1.g8126.t1	40384.G7XFG9	4.31e-181	504.0	1	254	1	254	99.6	100.0	100.0
CM057402.1.g8127.t1	5061.CADANGAP00009191	0.0	890.0	1	605	1	605	99.8	100.0	100.0
CM057402.1.g8128.t1	40384.G7XFH3	3.56e-79	236.0	1	110	38	147	100.0	100.0	74.8
CM057402.1.g8129.t1	5061.CADANGAP00009186	3.52e-311	847.0	1	428	1	428	100.0	100.0	100.0
CM057402.1.g8130.t1	5061.CADANGAP00009185	0.0	1260.0	1	650	75	763	94.2	100.0	90.3
CM057402.1.g8131.t1	5061.CADANGAP00009184	1.68e-274	752.0	1	395	1	395	100.0	100.0	100.0
CM057402.1.g8132.t1	5061.CADANGAP00009182	2.88e-78	239.0	1	159	1	159	96.9	76.8	89.3
CM057402.1.g8133.t1	40384.G7XFM4	0.0	1643.0	1	872	1	872	98.6	100.0	100.0
CM057402.1.g8134.t1	5061.CADANGAP00009179	0.0	997.0	1	589	21	609	99.7	100.0	96.7
CM057402.1.g8135.t1	40384.G7XFM6	2.33e-159	448.0	1	240	1	240	98.3	99.6	98.0
CM057402.1.g8136.t1	5061.CADANGAP00009177	0.0	1151.0	1	645	1	645	98.1	100.0	100.0
CM057402.1.g8137.t1	5061.CADANGAP00009176	0.0	867.0	1	450	1	450	99.6	100.0	100.0
CM057402.1.g8138.t1	5061.CADANGAP00009174	0.0	879.0	1	455	1	455	97.8	91.0	100.0
CM057402.1.g8139.t1	5061.CADANGAP00009173	1.5e-229	632.0	1	327	1	327	97.6	100.0	100.0
CM057402.1.g8140.t1	5061.CADANGAP00009172	0.0	1785.0	1	934	44	977	99.0	100.0	95.6
CM057402.1.g8141.t1	40384.G7XFN2	0.0	1691.0	1	1043	1	1043	97.9	100.0	100.0
CM057402.1.g8142.t1	5061.CADANGAP00009169	0.0	960.0	1	483	1	483	97.9	100.0	100.0
CM057402.1.g8143.t1	5061.CADANGAP00009168	0.0	960.0	1	499	1	499	97.4	100.0	100.0
CM057402.1.g8145.t1	40384.G7XFN7	5.61e-95	283.0	1	164	1	164	85.4	63.6	100.0
CM057402.1.g8146.t1	40384.G7XFN8	5.27e-216	599.0	1	336	1	333	91.4	99.7	99.7
CM057402.1.g8147.t1	40384.G7XFN9	0.0	1168.0	1	626	1	626	91.4	100.0	100.0
CM057402.1.g8148.t1	5061.CADANGAP00009160	1.14e-100	291.0	1	141	1	141	100.0	100.0	100.0
CM057402.1.g8149.t1	5061.CADANGAP00009161	0.0	1419.0	1	773	1	756	94.3	100.0	100.0
CM057402.1.g8150.t1	655981.L8FVD0	6.2e-288	820.0	10	545	4	560	74.5	98.2	50.1
CM057402.1.g8151.t1	5061.CADANGAP00009165	1.81e-120	351.0	1	184	162	345	88.6	100.0	53.3
CM057402.1.g8152.t1	5061.CADANGAP00009156	4.12e-254	696.0	1	349	1	349	99.4	100.0	100.0
CM057402.1.g8153.t1	5061.CADANGAP00009155	3.36e-217	599.0	1	300	1	300	100.0	100.0	100.0
CM057402.1.g8154.t1	40384.G7XFP7	5.46e-238	655.0	1	347	1	349	94.0	100.0	100.0
CM057402.1.g8155.t1	5061.CADANGAP00009151	0.0	3035.0	1	1584	1	1584	98.8	100.0	100.0
CM057402.1.g8156.t1	5061.CADANGAP00009150	3.74e-75	224.0	1	114	1	114	100.0	100.0	100.0
CM057402.1.g8157.t1	162425.CADANIAP00005686	3.08e-74	222.0	1	114	1	114	100.0	100.0	100.0
CM057402.1.g8158.t1	5061.CADANGAP00009147	5.91e-234	643.0	1	323	1	323	99.7	100.0	100.0
CM057402.1.g8159.t1	5061.CADANGAP00009146	0.0	1240.0	1	672	99	770	99.4	100.0	87.3
CM057402.1.g8160.t1	5061.CADANGAP00009145	0.0	1233.0	1	635	1	695	90.4	100.0	100.0
CM057402.1.g8161.t1	5061.CADANGAP00009144	2.94e-132	376.0	1	208	1	192	92.3	100.0	100.0
CM057402.1.g8162.t1	5061.CADANGAP00009143	5.13e-111	331.0	1	313	1	313	100.0	100.0	100.0
CM057402.1.g8164.t1	5061.CADANGAP00009141	1.34e-190	532.0	1	300	1	305	96.7	100.0	100.0
CM057402.1.g8165.t1	40384.G7XFC4	4.73e-256	711.0	1	469	1	468	90.8	100.0	100.0
CM057402.1.g8166.t1	40384.G7XFC5	7.52e-239	657.0	1	336	1	336	97.6	100.0	100.0
CM057402.1.g8167.t1	40384.G7XFC6	2.06e-227	638.0	1	449	1	454	85.7	98.2	97.8
CM057402.1.g8168.t1	40384.G7XFC7	1.53e-95	281.0	1	181	1	182	96.2	100.0	100.0
CM057402.1.g8169.t1	5061.CADANGAP00009136	1.56e-97	290.0	1	224	1	224	100.0	100.0	100.0
CM057402.1.g8170.t1	40384.G7XFC9	4.99e-289	790.0	5	409	1	405	98.0	99.0	100.0
CM057402.1.g8171.t1	5061.CADANGAP00009134	1.35e-309	844.0	1	426	1	443	95.5	100.0	100.0
CM057402.1.g8172.t1	5061.CADANGAP00009133	2.95e-206	570.0	1	290	1	290	99.7	100.0	100.0
CM057402.1.g8173.t1	5061.CADANGAP00009132	6.26e-63	195.0	1	112	1	112	100.0	83.6	83.6
CM057402.1.g8174.t1	5061.CADANGAP00009131	0.0	1290.0	1	694	1	694	99.1	100.0	100.0
CM057402.1.g8175.t1	5061.CADANGAP00009130	0.0	924.0	1	537	1	537	100.0	100.0	100.0
CM057402.1.g8176.t1	5061.CADANGAP00009129	0.0	1851.0	1	944	1	944	99.8	100.0	100.0
CM057402.1.g8177.t1	40384.G7XFD6	2.2e-98	286.0	1	146	1	145	97.9	100.0	100.0
CM057402.1.g8178.t1	40384.G7XFD7	0.0	1122.0	1	594	1	615	92.5	100.0	99.8
CM057402.1.g8179.t1	5061.CADANGAP00009126	0.0	1419.0	33	812	1	771	98.8	91.4	87.1
CM057402.1.g8180.t1	5061.CADANGAP00009125	0.0	1052.0	147	830	5	687	92.8	59.9	68.0
CM057402.1.g8181.t1	5061.CADANGAP00009123	1.63e-163	460.0	1	259	1	259	94.2	99.6	99.6
CM057402.1.g8182.t1	5061.CADANGAP00009122	0.0	1516.0	1	861	1	861	99.8	100.0	100.0
CM057402.1.g8183.t1	5061.CADANGAP00009121	0.0	1138.0	8	587	1	580	99.1	98.8	100.0
CM057402.1.g8184.t1	5061.CADANGAP00009120	0.0	1144.0	1	574	1	574	100.0	100.0	100.0
CM057402.1.g8185.t1	5061.CADANGAP00009119	5.63e-225	619.0	1	309	1	309	100.0	100.0	100.0
CM057402.1.g8186.t1	5061.CADANGAP00009117	0.0	927.0	1	469	1	469	99.8	100.0	100.0
CM057402.1.g8187.t1	5061.CADANGAP00009116	1.06e-299	817.0	1	416	1	416	100.0	100.0	100.0
CM057402.1.g8188.t1	5061.CADANGAP00009115	0.0	1219.0	1	651	24	674	99.5	100.0	96.6
CM057402.1.g8189.t1	40384.G7XFQ6	0.0	1075.0	1	573	1	573	98.8	100.0	100.0
CM057402.1.g8190.t1	5061.CADANGAP00009113	0.0	1254.0	1	639	133	843	89.3	100.0	84.3
CM057402.1.g8191.t1	5061.CADANGAP00009112	0.0	4860.0	1	2478	1	2478	99.5	100.0	100.0
CM057402.1.g8192.t1	5061.CADANGAP00009111	0.0	1049.0	1	537	14	550	98.9	100.0	97.6
CM057402.1.g8193.t1	5061.CADANGAP00009110	0.0	1105.0	1	554	1	554	99.5	100.0	100.0
CM057402.1.g8194.t1	5061.CADANGAP00009109	0.0	935.0	1	488	1	488	99.6	100.0	100.0
CM057402.1.g8195.t1	5061.CADANGAP00009108	2.18e-212	586.0	1	289	1	289	99.7	100.0	100.0
CM057402.1.g8196.t1	40384.G7XFR5	1.79e-307	837.0	1	416	1	416	97.4	100.0	100.0
CM057402.1.g8197.t1	40384.G7XFR6	2.71e-280	766.0	1	386	1	386	99.0	100.0	100.0
CM057402.1.g8198.t1	5061.CADANGAP00009104	1.26e-168	475.0	84	325	1	242	99.6	74.5	100.0
CM057402.1.g8199.t1	5061.CADANGAP00009102	2.62e-95	287.0	7	149	61	203	99.3	47.4	69.1
CM057402.1.g8200.t1	40384.G7XFS0	0.0	968.0	1	506	1	506	99.2	100.0	100.0
CM057402.1.g8201.t1	40384.G7XFS1	1.73e-297	818.0	1	486	1	486	91.8	100.0	100.0
CM057402.1.g8202.t1	40384.G7XFS2	0.0	1068.0	1	566	1	587	93.0	100.0	100.0
CM057402.1.g8203.t1	5061.CADANGAP00009099	0.0	1310.0	1	654	1	671	97.3	100.0	100.0
CM057402.1.g8204.t1	5061.CADANGAP00009098	7.4e-227	627.0	1	340	1	357	93.6	100.0	100.0
CM057402.1.g8206.t1	5061.CADANGAP00009096	0.0	921.0	1	477	1	477	99.8	100.0	100.0
CM057402.1.g8207.t1	5061.CADANGAP00009095	0.0	3063.0	1	1553	1	1553	98.8	99.2	93.1
CM057402.1.g8208.t1	5061.CADANGAP00009094	0.0	2275.0	1	1171	168	1382	94.3	100.0	87.9
CM057402.1.g8209.t1	5061.CADANGAP00009093	0.0	1863.0	1	1048	1	1041	96.8	100.0	93.2
CM057402.1.g8210.t1	5061.CADANGAP00009092	0.0	1117.0	1	575	1	575	99.5	100.0	100.0
CM057402.1.g8211.t1	40384.G7XFT3	1.4e-259	711.0	1	363	1	363	99.4	100.0	100.0
CM057402.1.g8212.t1	40384.G7XFT4	3.29e-187	520.0	1	258	1	258	100.0	100.0	100.0
CM057402.1.g8213.t1	40384.G7XFT5	0.0	910.0	1	471	1	470	94.9	100.0	100.0
CM057402.1.g8214.t1	5061.CADANGAP00009088	4.9e-106	309.0	1	157	1	157	98.7	91.3	73.4
CM057402.1.g8215.t1	5061.CADANGAP00009087	0.0	1111.0	1	597	1	597	99.5	100.0	100.0
CM057402.1.g8216.t1	40384.G7XFT8	6.97e-72	217.0	1	104	39	142	100.0	100.0	73.2
CM057402.1.g8217.t1	5061.CADANGAP00009085	8.04e-249	687.0	1	402	1	402	100.0	100.0	100.0
CM057402.1.g8218.t1	5061.CADANGAP00009084	0.0	1202.0	1	580	95	684	98.1	100.0	86.3
CM057402.1.g8220.t1	5061.CADANGAP00009082	2.79e-171	484.0	1	254	1	254	96.9	94.8	67.2
CM057402.1.g8221.t1	40384.G7XGB5	1.85e-134	395.0	9	292	9	300	68.2	83.3	74.9
CM057402.1.g8222.t1	40384.G7XGB6	1.5e-68	207.0	1	101	1	101	100.0	100.0	100.0
CM057402.1.g8223.t1	5061.CADANGAP00009079	4.17e-157	440.0	1	219	1	219	100.0	100.0	100.0
CM057402.1.g8224.t1	5061.CADANGAP00009078	5.32e-208	579.0	1	338	1	338	100.0	100.0	100.0
CM057402.1.g8225.t1	5061.CADANGAP00009076	0.0	3366.0	1	1772	1	1772	98.9	100.0	100.0
CM057402.1.g8226.t1	5061.CADANGAP00009075	0.0	1334.0	1	680	1	680	99.6	99.3	97.1
CM057402.1.g8227.t1	5061.CADANGAP00009073	1.96e-186	519.0	1	272	1	272	99.6	100.0	100.0
CM057402.1.g8228.t1	5061.CADANGAP00009072	5.08e-313	854.0	1	457	1	452	96.3	100.0	100.0
CM057402.1.g8229.t1	5061.CADANGAP00009071	0.0	1097.0	1	726	1	727	98.6	100.0	100.0
CM057402.1.g8230.t1	40384.G7XGC7	0.0	2222.0	1	1210	1	1211	97.1	100.0	100.0
CM057402.1.g8231.t1	40384.G7XGC8	0.0	3484.0	1	1849	1	1851	97.1	100.0	100.0
CM057402.1.g8232.t1	40384.G7XGC9	0.0	1451.0	1	779	1	775	92.6	100.0	100.0
CM057402.1.g8233.t1	40384.G7XGD0	0.0	1207.0	13	701	66	719	92.5	98.3	91.0
CM057402.1.g8234.t1	40384.G7XGD1	1.39e-224	627.0	3	376	19	379	86.9	89.0	91.6
CM057402.1.g8235.t1	40384.G7XGD2	0.0	1019.0	1	537	1	537	98.1	100.0	100.0
CM057402.1.g8236.t1	40384.G7XGD3	0.0	1055.0	1	565	1	564	98.2	99.8	99.8
CM057402.1.g8237.t1	40384.G7XGD8	0.0	971.0	6	549	1	600	85.0	98.4	99.5
CM057402.1.g8238.t1	5061.CADANGAP00009066	8.04e-317	871.0	1	541	1	517	84.3	100.0	100.0
CM057402.1.g8239.t1	5061.CADANGAP00009065	2.18e-242	676.0	194	550	15	371	93.3	64.8	96.0
CM057402.1.g8240.t1	5061.CADANGAP00009064	0.0	915.0	1	519	25	543	93.8	100.0	95.6
CM057402.1.g8241.t1	5061.CADANGAP00009063	1.32e-166	467.0	1	232	1	232	94.4	96.3	89.6
CM057402.1.g8242.t1	5061.CADANGAP00009062	2.82e-287	786.0	1	421	1	402	92.9	99.5	99.5
CM057402.1.g8243.t1	36651.K9FU48	1.35e-186	540.0	16	524	27	529	50.3	97.1	94.9
CM057402.1.g8244.t1	5061.CADANGAP00009061	1.71e-204	578.0	1	293	304	596	98.0	100.0	49.2
CM057402.1.g8245.t1	5061.CADANGAP00009059	1.49e-253	695.0	1	352	1	352	98.6	100.0	100.0
CM057402.1.g8246.t1	5061.CADANGAP00009058	0.0	1473.0	1	725	1	725	97.1	100.0	100.0
CM057402.1.g8247.t1	5061.CADANGAP00009057	0.0	874.0	1	466	1	466	97.0	100.0	100.0
CM057402.1.g8248.t1	5061.CADANGAP00009055	0.0	1131.0	1	646	1	625	91.8	100.0	100.0
CM057402.1.g8249.t1	5061.CADANGAP00009054	0.0	1009.0	1	524	1	524	99.0	100.0	100.0
CM057402.1.g8250.t1	5061.CADANGAP00009053	0.0	1169.0	1	606	1	606	99.2	100.0	100.0
CM057402.1.g8251.t1	40384.G7XG87	1.65e-83	247.0	1	134	1	134	100.0	100.0	100.0
CM057402.1.g8252.t1	5061.CADANGAP00009051	0.0	960.0	1	484	1	484	99.8	99.8	100.0
CM057402.1.g8253.t1	5061.CADANGAP00009043	1.83e-83	258.0	1	132	1	132	93.2	90.4	30.6
CM057402.1.g8254.t1	5061.CADANGAP00009042	8.76e-159	444.0	1	219	1	219	98.6	100.0	100.0
CM057402.1.g8255.t1	40384.G7XG99	0.0	1082.0	1	540	1	540	98.1	100.0	100.0
CM057402.1.g8256.t1	5061.CADANGAP00009040	4.36e-224	647.0	1	706	1	638	53.3	100.0	100.0
CM057402.1.g8258.t1	5061.CADANGAP00009037	7.42e-225	622.0	1	327	4	330	97.9	94.8	97.9
CM057402.1.g8259.t1	5062.CADAORAP00005642	1.97e-140	401.0	1	247	1	260	76.9	100.0	100.0
CM057402.1.g8260.t1	5061.CADANGAP00009035	0.0	1060.0	47	660	78	667	89.9	93.0	88.5
CM057402.1.g8261.t1	40384.G7XFE8	0.0	1530.0	1	815	1	815	97.3	100.0	100.0
CM057402.1.g8262.t1	5061.CADANGAP00009218	2.38e-295	806.0	1	415	1	422	94.3	100.0	100.0
CM057402.1.g8263.t1	5061.CADANGAP00009219	3.02e-151	426.0	1	221	1	221	95.5	100.0	100.0
CM057402.1.g8264.t1	5061.CADANGAP00009220	1.54e-202	571.0	1	350	1	353	93.2	92.8	80.4
CM057402.1.g8265.t1	5061.CADANGAP00009221	0.0	1503.0	1	764	108	871	99.7	100.0	87.7
CM057402.1.g8266.t1	5061.CADANGAP00009223	1.44e-187	521.0	1	270	1	270	99.6	100.0	100.0
CM057402.1.g8267.t1	40384.G7XFL9	1.58e-153	434.0	1	217	88	304	100.0	100.0	71.4
CM057402.1.g8268.t1	5061.CADANGAP00009228	7.06e-250	684.0	1	330	1	330	99.4	100.0	100.0
CM057402.1.g8269.t1	5061.CADANGAP00009230	8.66e-227	624.0	1	314	1	314	99.7	100.0	100.0
CM057402.1.g8270.t1	40384.G7XFL6	0.0	2474.0	1	1665	1	1666	96.6	100.0	100.0
CM057402.1.g8271.t1	5061.CADANGAP00009232	0.0	2727.0	1	1450	1	1450	99.3	100.0	100.0
CM057402.1.g8272.t1	40384.G7XFL2	1.1e-197	548.0	1	287	1	286	96.9	100.0	100.0
CM057402.1.g8273.t1	5061.CADANGAP00009235	6.66e-93	282.0	1	270	1	271	98.2	100.0	100.0
CM057402.1.g8274.t1	40384.G7XFL0	0.0	934.0	1	487	1	487	96.9	100.0	100.0
CM057402.1.g8275.t1	40384.G7XFK9	0.0	1821.0	1	946	1	917	96.0	100.0	100.0
CM057402.1.g8276.t1	5061.CADANGAP00009239	0.0	1026.0	1	524	180	703	98.9	100.0	74.5
CM057402.1.g8277.t1	5061.CADANGAP00009240	0.0	3506.0	1	1826	1	1826	99.9	100.0	100.0
CM057402.1.g8278.t1	5061.CADANGAP00009241	4.35e-262	717.0	1	361	1	361	98.1	100.0	100.0
CM057402.1.g8279.t1	5061.CADANGAP00009243	0.0	1400.0	1	746	1	849	86.8	81.2	97.1
CM057402.1.g8280.t1	40384.G7XFK4	0.0	1337.0	1	718	1	718	98.9	100.0	100.0
CM057402.1.g8281.t1	5061.CADANGAP00009246	3.06e-291	803.0	1	444	107	550	97.7	100.0	80.7
CM057402.1.g8282.t1	5061.CADANGAP00009247	0.0	1578.0	14	890	30	906	100.0	98.5	96.8
CM057402.1.g8283.t1	40384.G7XFK0	7.12e-229	631.0	1	329	1	329	94.8	100.0	100.0
CM057402.1.g8284.t1	40384.G7XFJ9	1.04e-92	282.0	1	150	297	446	100.0	100.0	33.6
CM057402.1.g8285.t1	5061.CADANGAP00009250	0.0	2122.0	1	1148	1	1134	96.9	98.8	95.5
CM057402.1.g8286.t1	5061.CADANGAP00009251	9.21e-222	617.0	8	328	106	422	96.0	97.9	75.1
CM057402.1.g8287.t1	5061.CADANGAP00009253	0.0	2514.0	1	1255	1	1255	100.0	100.0	100.0
CM057402.1.g8288.t1	5061.CADANGAP00009254	0.0	2197.0	1	1116	1	1116	99.9	100.0	100.0
CM057402.1.g8289.t1	5061.CADANGAP00009255	2.33e-276	764.0	1	386	217	602	99.5	100.0	64.1
CM057402.1.g8290.t1	5061.CADANGAP00009257	0.0	976.0	1	477	1	477	99.8	100.0	100.0
CM057402.1.g8291.t1	5061.CADANGAP00009258	0.0	1758.0	1	1004	4	1096	90.7	95.5	96.2
CM057402.1.g8292.t1	40384.G7XFI9	0.0	973.0	1	505	1	505	100.0	100.0	100.0
CM057402.1.g8293.t1	5061.CADANGAP00009262	3.75e-212	586.0	1	296	1	296	100.0	100.0	100.0
CM057402.1.g8294.t1	5061.CADANGAP00009263	8.88e-281	771.0	15	417	60	462	100.0	96.4	87.2
CM057402.1.g8295.t1	5061.CADANGAP00009264	0.0	954.0	1	521	1	507	97.1	100.0	100.0
CM057402.1.g8296.t1	5061.CADANGAP00009265	3.72e-126	361.0	1	176	64	239	99.4	100.0	73.6
CM057402.1.g8297.t1	5061.CADANGAP00009267	1.1e-312	855.0	1	469	1	469	100.0	100.0	100.0
CM057402.1.g8298.t1	40384.G7XFI1	1.47e-86	255.0	1	134	1	134	100.0	100.0	100.0
CM057402.1.g8299.t1	40384.G7XFI0	6.28e-80	239.0	1	141	1	141	100.0	100.0	100.0
CM057402.1.g8300.t1	5061.CADANGAP00009271	3.55e-237	655.0	9	334	52	404	91.8	97.6	87.4
CM057402.1.g8301.t1	40384.G7XFH8	7.56e-308	855.0	1	604	1	635	74.1	100.0	100.0
CM057402.1.g8302.t1	40384.G7XFH7	1.39e-224	631.0	1	380	129	508	88.7	91.3	73.9
CM057402.1.g8303.t1	40384.G7XFH6	1.72e-300	825.0	1	458	1	509	82.9	100.0	100.0
CM057402.1.g8304.t1	40384.G7XVY6	0.0	1535.0	1	921	1	871	83.2	100.0	100.0
CM057402.1.g8305.t1	5061.CADANGAP00009274	0.0	1138.0	1	576	1	576	100.0	99.1	95.8
CM057402.1.g8306.t1	5061.CADANGAP00009275	3.29e-244	673.0	10	384	9	358	92.8	97.7	97.8
CM057402.1.g8307.t1	5061.CADANGAP00009277	0.0	958.0	1	569	125	756	87.0	62.9	72.5
CM057402.1.g8308.t1	5061.CADANGAP00009278	6.03e-250	684.0	1	327	1	327	99.4	99.7	99.7
CM057402.1.g8309.t1	5061.CADANGAP00009281	4.57e-141	409.0	1	188	115	302	100.0	100.0	36.6
CM057402.1.g8310.t1	40384.G7XVZ3	0.0	2933.0	1	1634	1	1619	94.9	100.0	100.0
CM057402.1.g8311.t1	5061.CADANGAP00009284	0.0	1080.0	1	524	1	524	99.8	100.0	100.0
CM057402.1.g8313.t1	5061.CADANGAP00009287	0.0	1186.0	1	604	1	609	98.9	100.0	100.0
CM057402.1.g8314.t1	5061.CADANGAP00009288	5.41e-253	693.0	1	346	1	346	99.7	100.0	100.0
CM057402.1.g8315.t1	5061.CADANGAP00009289	5.13e-246	677.0	1	363	1	363	99.2	100.0	100.0
CM057402.1.g8316.t1	5061.CADANGAP00009292	0.0	3114.0	1	1712	1	1711	99.0	100.0	100.0
CM057402.1.g8317.t1	5061.CADANGAP00009293	5.27e-110	316.0	1	154	1	154	100.0	100.0	100.0
CM057402.1.g8318.t1	5061.CADANGAP00009294	0.0	2623.0	1	1356	1	1356	99.9	100.0	100.0
CM057402.1.g8319.t1	40384.G7XW03	5.48e-83	247.0	1	126	44	169	98.4	100.0	74.6
CM057402.1.g8320.t1	5061.CADANGAP00009297	0.0	914.0	11	520	1	510	99.0	98.1	100.0
CM057402.1.g8321.t1	5061.CADANGAP00009302	1.06e-149	421.0	1	217	1	217	100.0	100.0	100.0
CM057402.1.g8322.t1	5061.CADANGAP00009303	1.63e-138	395.0	1	225	1	224	98.2	87.2	95.7
CM057402.1.g8323.t1	40384.G7XW07	0.0	2055.0	400	1492	1	1096	96.5	73.3	100.0
CM057402.1.g8324.t1	40384.G7XW09	5.34e-246	677.0	1	359	1	359	99.2	100.0	100.0
CM057402.1.g8325.t1	5061.CADANGAP00009308	3e-133	377.0	1	189	1	189	100.0	100.0	100.0
CM057402.1.g8326.t1	5061.CADANGAP00009309	0.0	1385.0	1	789	1	789	99.9	100.0	100.0
CM057402.1.g8327.t1	40384.G7XW12	0.0	912.0	1	495	1	494	94.2	100.0	100.0
CM057402.1.g8328.t1	5061.CADANGAP00009311	2.4e-298	813.0	1	402	1	402	100.0	100.0	100.0
CM057402.1.g8329.t1	5061.CADANGAP00009314	6.99e-196	546.0	1	308	1	309	98.1	100.0	100.0
CM057402.1.g8330.t1	5061.CADANGAP00009315	2.8e-209	580.0	1	304	1	304	99.7	99.3	97.4
CM057402.1.g8331.t1	40384.G7XW16	1.35e-237	654.0	1	336	1	336	98.8	99.7	99.7
CM057402.1.g8332.t1	5061.CADANGAP00009317	6.33e-63	201.0	1	204	1	214	90.2	100.0	100.0
CM057402.1.g8333.t1	5061.CADANGAP00009318	0.0	998.0	1	507	1	507	100.0	100.0	100.0
CM057402.1.g8334.t1	5061.CADANGAP00009319	3.84e-299	820.0	1	464	1	464	98.1	100.0	100.0
CM057402.1.g8335.t1	5061.CADANGAP00009320	1.32e-236	657.0	1	325	164	488	99.4	100.0	66.6
CM057402.1.g8336.t1	40384.G7XW21	8.88e-83	245.0	1	133	1	133	100.0	100.0	100.0
CM057402.1.g8337.t1	5061.CADANGAP00009322	2.46e-209	583.0	1	336	1	371	85.7	100.0	100.0
CM057402.1.g8338.t1	40384.G7XW23	0.0	1155.0	1	726	1	725	96.1	100.0	100.0
CM057402.1.g8339.t1	5061.CADANGAP00009325	0.0	1167.0	1	593	122	714	99.7	98.8	66.2
CM057402.1.g8340.t1	5061.CADANGAP00009327	9.38e-167	469.0	1	268	1	268	100.0	100.0	100.0
CM057402.1.g8341.t1	40384.G7XW28	1.23e-254	698.0	1	356	1	356	99.2	100.0	100.0
CM057402.1.g8342.t1	5061.CADANGAP00009329	2.81e-210	595.0	1	414	1	414	97.8	93.7	85.0
CM057402.1.g8343.t1	5061.CADANGAP00009330	0.0	1107.0	1	556	1	556	99.3	100.0	100.0
CM057402.1.g8344.t1	5061.CADANGAP00009331	0.0	2147.0	1	1228	1	1228	97.6	100.0	100.0
CM057402.1.g8345.t1	5061.CADANGAP00009332	0.0	1100.0	1	605	1	600	99.2	100.0	100.0
CM057402.1.g8346.t1	40384.G7XW33	5.88e-184	515.0	13	278	70	335	96.2	95.7	79.4
CM057402.1.g8347.t1	40384.G7XW34	1.16e-44	148.0	1	119	1	119	100.0	100.0	100.0
CM057402.1.g8348.t1	5061.CADANGAP00009335	1.56e-51	163.0	1	89	1	89	98.9	100.0	100.0
CM057402.1.g8349.t1	5061.CADANGAP00009336	0.0	981.0	1	487	1	487	99.6	61.3	98.6
CM057402.1.g8350.t1	5061.CADANGAP00009338	0.0	1023.0	1	536	1	590	90.0	87.0	91.5
CM057402.1.g8351.t1	5061.CADANGAP00009339	0.0	2140.0	1	1127	1	1127	99.6	100.0	100.0
CM057402.1.g8352.t1	5061.CADANGAP00009341	5.4e-253	692.0	1	337	1	337	98.5	100.0	100.0
CM057402.1.g8353.t1	40384.G7XW41	2.05e-183	510.0	1	262	1	262	100.0	100.0	100.0
CM057402.1.g8354.t1	264951.V5G8U4	0.0	3185.0	1	1881	1	1927	84.9	100.0	100.0
CM057402.1.g8355.t1	5061.CADANGAP00009346	0.0	1187.0	1	665	1	761	85.0	100.0	100.0
CM057402.1.g8356.t1	5061.CADANGAP00009347	0.0	992.0	1	493	1	490	99.0	100.0	100.0
CM057402.1.g8357.t1	5061.CADANGAP00009348	7.39e-276	757.0	1	418	1	418	99.8	100.0	100.0
